DY
540
28
attr1;attr2;attr3;attr4;attr5;attr6;attr7;attr8;attr9;attr10;attr11;attr12;attr13;attr14;attr15;attr16;attr17;attr18;attr19;attr20;attr21;attr22;attr23;attr24;attr25;attr26;attr27;attr28;
classe24_16.bmp;1.358419;1.141401;0.88122;1.21829;1.458446;1.462901;1.327763;1.287743;0.909582;0.760751;0.767577;0.760751;0.909582;1.287743;1.327763;1.462901;1.458446;1.21829;0.88122;1.141401;-1.619566;-1.377942;-1.515196;-1.205667;-0.936408;-0.91682;-1.489835;-1.524041;24.0
classe24_17.bmp;1.320004;0.936317;0.603788;0.925243;1.033057;1.099708;1.056709;1.00537;0.757813;0.622115;0.579583;0.622115;0.757813;1.00537;1.056709;1.099708;1.033057;0.925243;0.603788;0.936317;-1.724439;-0.983615;-1.111847;-0.763;-0.752235;-0.880957;-1.423728;-1.575456;24.0
classe24_18.bmp;1.476147;1.020782;0.425868;0.613725;0.748506;0.803448;0.850176;0.944231;0.723619;0.569347;0.515;0.569347;0.723619;0.944231;0.850176;0.803448;0.748506;0.613725;0.425868;1.020782;-1.926751;-0.880776;-0.940023;-0.815518;-0.558794;-0.823383;-1.528464;-1.802115;24.0
classe24_19.bmp;1.321172;0.6531;0.001334;0.190013;0.332688;0.426959;0.586883;0.700153;0.535375;0.36671;0.31785;0.36671;0.535375;0.700153;0.586883;0.426959;0.332688;0.190013;0.001334;0.6531;-1.91587;-0.924276;-0.881548;-0.867499;-0.545913;-0.778858;-1.331623;-1.619564;24.0
classe24_20.bmp;1.18617;0.540856;0.199202;0.41343;0.492126;0.589117;0.664153;0.723241;0.5155;0.331587;0.326355;0.331587;0.5155;0.723241;0.664153;0.589117;0.492126;0.41343;0.199202;0.540856;-1.688583;-1.282099;-0.986346;-0.826005;-0.587886;-0.764119;-1.246715;-1.502261;24.0
classe24_21.bmp;1.38136;1.325254;0.265134;-0.155513;-0.295371;-0.187659;0.186136;0.569264;0.654205;0.670664;0.685068;0.670664;0.654205;0.569264;0.186136;-0.187659;-0.295371;-0.155513;0.265134;1.325254;-1.672387;-2.175739;-2.098487;-1.933193;-1.447007;-1.046635;-1.408185;-1.500564;24.0
classe24_22.bmp;1.497688;1.536718;0.607368;0.165824;-0.303301;-0.341868;-0.138322;0.265602;0.536442;0.691589;0.883855;0.691589;0.536442;0.265602;-0.138322;-0.341868;-0.303301;0.165824;0.607368;1.536718;-1.69864;-2.19341;-2.272257;-2.062656;-1.566088;-1.063382;-1.543835;-1.678786;24.0
classe24_23.bmp;1.495909;1.677165;0.945426;0.823568;0.537792;0.456808;0.561229;0.894817;0.932464;1.057512;1.100642;1.057512;0.932464;0.894817;0.561229;0.456808;0.537792;0.823568;0.945426;1.677165;-1.610947;-2.243027;-2.257377;-2.054369;-1.53047;-1.035659;-1.595935;-1.558348;24.0
classe24_24.bmp;1.463574;1.643305;0.931684;0.859811;0.576583;0.511236;0.526851;0.884733;0.891909;1.018565;1.090309;1.018565;0.891909;0.884733;0.526851;0.511236;0.576583;0.859811;0.931684;1.643305;-1.603852;-2.180652;-2.109435;-2.021616;-1.517964;-1.043909;-1.56686;-1.512409;24.0
classe24_25.bmp;1.41089;1.59584;0.941234;0.871322;0.657084;0.511204;0.577198;0.842899;0.847225;0.988683;1.040961;0.988683;0.847225;0.842899;0.577198;0.511204;0.657084;0.871322;0.941234;1.59584;-1.575805;-2.108375;-1.88965;-1.80784;-1.445977;-1.010358;-1.514276;-1.40882;24.0
classe24_26.bmp;1.413652;1.518779;0.734896;0.640509;0.592307;0.532407;0.703727;1.012192;0.8952;0.990402;1.011273;0.990402;0.8952;1.012192;0.703727;0.532407;0.592307;0.640509;0.734896;1.518779;-1.540096;-2.112749;-1.981572;-1.884529;-1.428328;-0.988589;-1.481713;-1.35666;24.0
classe24_27.bmp;1.359751;1.348857;0.480335;0.401962;0.531198;0.512596;0.712202;0.96774;0.912317;0.890085;0.941715;0.890085;0.912317;0.96774;0.712202;0.512596;0.531198;0.401962;0.480335;1.348857;-1.489907;-2.045886;-1.973395;-1.829993;-1.326929;-0.975744;-1.389965;-1.242255;24.0
classe24_28.bmp;1.338704;1.220409;0.328134;0.237799;0.404149;0.414982;0.616131;0.868097;0.827375;0.817595;0.872259;0.817595;0.827375;0.868097;0.616131;0.414982;0.404149;0.237799;0.328134;1.220409;-1.562141;-1.989994;-1.847384;-1.881331;-1.342484;-0.987519;-1.352945;-1.257007;24.0
classe24_29.bmp;1.31495;1.156621;0.40228;0.499932;0.681912;0.675671;0.81786;1.031195;0.898645;0.883894;0.91142;0.883894;0.898645;1.031195;0.81786;0.675671;0.681912;0.499932;0.40228;1.156621;-1.588283;-2.050669;-1.930366;-1.708136;-1.260995;-0.973618;-1.343631;-1.218341;24.0
classe24_30.bmp;1.540518;1.903059;1.430769;1.56186;1.366036;1.113997;1.081156;1.27557;1.111745;1.236805;1.314157;1.236805;1.111745;1.27557;1.081156;1.113997;1.366036;1.56186;1.430769;1.903059;-1.636372;-1.952446;-1.856583;-1.860146;-1.530247;-1.051914;-1.699819;-1.527969;24.0
classe24_31.bmp;1.559598;1.894555;1.352095;1.517367;1.509153;1.301565;1.313275;1.568255;1.305839;1.391595;1.383033;1.391595;1.305839;1.568255;1.313275;1.301565;1.509153;1.517367;1.352095;1.894555;-1.571004;-2.08415;-1.9902;-1.949827;-1.521989;-1.063036;-1.696335;-1.455564;24.0
classe24_32.bmp;1.569769;1.847269;1.201469;1.217475;1.14946;1.038957;1.094477;1.473777;1.275984;1.365098;1.378982;1.365098;1.275984;1.473777;1.094477;1.038957;1.14946;1.217475;1.201469;1.847269;-1.616223;-2.132468;-2.057275;-1.977204;-1.494825;-1.053386;-1.681758;-1.49639;24.0
classe24_33.bmp;1.575243;1.796679;1.114868;1.046842;0.967068;0.88973;1.021799;1.442752;1.263669;1.330166;1.298572;1.330166;1.263669;1.442752;1.021799;0.88973;0.967068;1.046842;1.114868;1.796679;-1.657143;-1.973417;-1.963878;-1.958279;-1.463421;-1.040742;-1.670585;-1.518504;24.0
classe24_34.bmp;1.531966;1.638104;0.953964;0.982442;0.948556;0.943725;1.008901;1.385318;1.21166;1.232695;1.225198;1.232695;1.21166;1.385318;1.008901;0.943725;0.948556;0.982442;0.953964;1.638104;-1.644052;-2.002384;-1.920728;-1.815096;-1.381076;-1.013966;-1.605435;-1.442506;24.0
classe24_35.bmp;1.644907;1.66472;1.179371;1.043441;0.813804;0.61051;0.627649;0.794031;0.774804;0.891871;0.988114;0.891871;0.774804;0.794031;0.627649;0.61051;0.813804;1.043441;1.179371;1.66472;-1.947299;-2.248459;-2.263724;-2.137752;-1.590359;-1.126684;-1.773074;-2.015041;24.0
classe24_36.bmp;1.492068;1.513673;0.865939;0.747996;0.506882;0.398802;0.354959;0.580895;0.677195;0.745129;0.92924;0.745129;0.677195;0.580895;0.354959;0.398802;0.506882;0.747996;0.865939;1.513673;-1.824046;-1.996206;-1.88014;-1.875377;-1.457209;-1.070615;-1.595681;-1.721228;24.0
classe24_37.bmp;1.414149;1.453534;0.608777;0.579711;0.583776;0.43799;0.584901;0.93256;0.884078;0.96659;0.981119;0.96659;0.884078;0.93256;0.584901;0.43799;0.583776;0.579711;0.608777;1.453534;-1.594794;-1.864879;-1.761315;-1.717176;-1.343157;-0.967488;-1.47457;-1.402898;24.0
classe24_38.bmp;1.4844;1.62006;0.786816;0.711229;0.70192;0.565008;0.636035;0.962446;0.919389;1.031647;1.093781;1.031647;0.919389;0.962446;0.636035;0.565008;0.70192;0.711229;0.786816;1.62006;-1.570743;-1.892014;-1.751375;-1.738098;-1.278387;-0.940498;-1.546457;-1.421444;24.0
classe24_39.bmp;1.561263;1.781472;1.08888;1.044382;0.980261;0.801804;0.815965;1.100448;0.97752;1.093646;1.187106;1.093646;0.97752;1.100448;0.815965;0.801804;0.980261;1.044382;1.08888;1.781472;-1.579818;-1.743778;-1.60878;-1.687819;-1.24058;-0.907362;-1.648822;-1.499305;24.0
classe24_40.bmp;1.639203;1.878112;1.298966;1.375841;1.2479;1.043555;0.947793;1.144129;1.064673;1.109952;1.184925;1.109952;1.064673;1.144129;0.947793;1.043555;1.2479;1.375841;1.298966;1.878112;-1.759052;-1.920565;-1.794951;-1.739945;-1.327492;-0.994448;-1.770251;-1.733765;24.0
classe24_41.bmp;1.159944;0.763135;0.089625;0.436498;0.827186;1.151888;1.148315;1.035318;0.6505;0.370403;0.333223;0.370403;0.6505;1.035318;1.148315;1.151888;0.827186;0.436498;0.089625;0.763135;-0.86275;-1.381594;-1.324994;-1.432929;-0.977125;-0.736231;-0.800047;0.082009;24.0
classe24_42.bmp;1.179948;0.931144;0.349254;0.52006;0.784774;0.991338;1.120318;1.175085;0.829158;0.539844;0.398659;0.539844;0.829158;1.175085;1.120318;0.991338;0.784774;0.52006;0.349254;0.931144;-0.841512;-1.232094;-1.310619;-1.290806;-0.89409;-0.72383;-0.848333;0.070097;24.0
classe24_43.bmp;1.196026;1.077304;0.607742;0.878981;1.072823;1.204143;1.222754;1.258424;0.871539;0.691285;0.604398;0.691285;0.871539;1.258424;1.222754;1.204143;1.072823;0.878981;0.607742;1.077304;-0.898538;-1.1536;-1.383281;-1.132959;-0.843529;-0.721472;-0.906948;0.062643;24.0
classe24_44.bmp;1.295537;1.317873;0.909109;1.232195;1.458117;1.505257;1.511886;1.487906;1.0454;0.866002;0.806305;0.866002;1.0454;1.487906;1.511886;1.505257;1.458117;1.232195;0.909109;1.317873;-0.858567;-1.297377;-1.372303;-1.272142;-0.898564;-0.728236;-1.053772;-0.024431;24.0
classe24_45.bmp;1.321587;1.332482;0.821997;1.128734;1.436128;1.484788;1.45168;1.369433;0.999543;0.830678;0.766193;0.830678;0.999543;1.369433;1.45168;1.484788;1.436128;1.128734;0.821997;1.332482;-0.935688;-1.223406;-1.337789;-1.317746;-0.98018;-0.76673;-1.116565;-0.192945;24.0
classe25_01.bmp;1.111053;0.357759;-0.594322;-0.496183;-0.072561;0.264269;0.432264;0.576018;0.471896;0.371439;0.388419;0.371439;0.471896;0.576018;0.432264;0.264269;-0.072561;-0.496183;-0.594322;0.357759;-1.139045;-0.502609;-0.627358;-0.495288;-0.385017;-0.517454;-1.054198;-1.215309;25.0
classe25_02.bmp;0.95161;0.309969;-0.479373;-0.211988;0.271332;0.660927;0.7458;0.721944;0.484933;0.296171;0.307807;0.296171;0.484933;0.721944;0.7458;0.660927;0.271332;-0.211988;-0.479373;0.309969;-0.73109;0.129854;0.042019;0.059014;-0.100816;-0.401327;-0.840023;-0.670622;25.0
classe25_03.bmp;0.810837;0.426285;-0.102132;0.265736;0.660357;0.868436;0.854699;0.856838;0.543826;0.389106;0.382756;0.389106;0.543826;0.856838;0.854699;0.868436;0.660357;0.265736;-0.102132;0.426285;-0.388224;0.42975;0.162919;0.152217;0.187747;-0.328582;-0.683559;-0.241137;25.0
classe25_04.bmp;0.83306;0.722996;0.182109;0.343438;0.712484;0.89265;0.967274;1.049228;0.747485;0.554642;0.498509;0.554642;0.747485;1.049228;0.967274;0.89265;0.712484;0.343438;0.182109;0.722996;-0.466103;0.208668;0.009205;0.063944;-0.006775;-0.370329;-0.776989;-0.314918;25.0
classe25_05.bmp;0.710397;0.753882;0.278623;0.56529;0.785925;0.964766;1.047954;1.052987;0.718483;0.518206;0.504317;0.518206;0.718483;1.052987;1.047954;0.964766;0.785925;0.56529;0.278623;0.753882;-0.098803;0.610723;0.50487;0.38099;0.054305;-0.289813;-0.567213;0.13976;25.0
classe25_06.bmp;0.696083;0.723412;0.137865;0.455286;0.698979;0.909487;0.886013;0.930423;0.711969;0.564235;0.528749;0.564235;0.711969;0.930423;0.886013;0.909487;0.698979;0.455286;0.137865;0.723412;-0.159143;0.613347;0.227094;0.138123;0.096907;-0.257527;-0.576707;0.050554;25.0
classe25_07.bmp;0.6379;0.607156;0.103754;0.487121;0.859341;0.930166;0.84931;0.805881;0.579659;0.439747;0.55421;0.439747;0.579659;0.805881;0.84931;0.930166;0.859341;0.487121;0.103754;0.607156;-0.327468;0.292573;0.263164;-0.049616;0.036633;-0.342717;-0.574148;-0.061548;25.0
classe25_08.bmp;0.774964;0.306558;-0.297502;0.141331;0.652889;0.772173;0.710908;0.657036;0.461264;0.296254;0.315382;0.296254;0.461264;0.657036;0.710908;0.772173;0.652889;0.141331;-0.297502;0.306558;-0.536901;0.200971;0.277377;0.186618;0.051038;-0.321434;-0.670465;-0.348249;25.0
classe25_09.bmp;1.447561;0.954806;-0.022242;-0.39258;-0.445391;-0.183735;0.238143;0.589333;0.616402;0.551455;0.565581;0.551455;0.616402;0.589333;0.238143;-0.183735;-0.445391;-0.39258;-0.022242;0.954806;-1.564481;-1.343668;-1.19287;-0.985838;-0.880822;-0.784603;-1.441611;-1.806863;25.0
classe25_10.bmp;1.338871;1.12643;0.798698;1.198412;1.319372;1.348918;1.352555;1.438761;1.120178;1.034702;0.977134;1.034702;1.120178;1.438761;1.352555;1.348918;1.319372;1.198412;0.798698;1.12643;-1.188215;-0.591714;-0.319989;-0.054326;-0.346193;-0.493172;-1.457553;-1.417183;25.0
classe25_11.bmp;1.117361;0.929217;0.489029;0.870375;1.066846;1.109032;1.077999;1.168936;0.898416;0.837859;0.799391;0.837859;0.898416;1.168936;1.077999;1.109032;1.066846;0.870375;0.489029;0.929217;-0.886401;-0.15258;-0.209747;0.238525;-0.221536;-0.444894;-1.195935;-1.026377;25.0
classe25_12.bmp;1.01093;0.643215;0.297724;0.625305;0.692651;0.637524;0.655942;0.773351;0.65592;0.63418;0.649429;0.63418;0.65592;0.773351;0.655942;0.637524;0.692651;0.625305;0.297724;0.643215;-0.939183;-0.323683;-0.3744;-0.005686;-0.263868;-0.549711;-1.070318;-1.000936;25.0
classe25_13.bmp;0.753481;0.471954;0.282789;0.743983;0.85486;0.660332;0.631316;0.744615;0.60978;0.517826;0.490244;0.517826;0.60978;0.744615;0.631316;0.660332;0.85486;0.743983;0.282789;0.471954;-0.685439;0.171469;0.385603;0.680176;0.293755;-0.402339;-0.762678;-0.457857;25.0
classe25_14.bmp;0.544418;0.304664;0.143752;0.585894;0.675628;0.683971;0.552127;0.540641;0.42016;0.34444;0.373759;0.34444;0.42016;0.540641;0.552127;0.683971;0.675628;0.585894;0.143752;0.304664;-0.463698;0.206023;0.460916;1.03389;0.361895;-0.39721;-0.532861;-0.203072;25.0
classe25_15.bmp;0.673155;0.427228;0.289558;0.613244;0.674166;0.563322;0.51084;0.654754;0.584715;0.432682;0.454525;0.432682;0.584715;0.654754;0.51084;0.563322;0.674166;0.613244;0.289558;0.427228;-0.716334;-0.240914;0.170413;0.33242;0.004261;-0.539279;-0.750469;-0.588021;25.0
classe25_16.bmp;0.60149;0.313592;0.063681;0.118994;0.062752;0.029996;0.139128;0.322231;0.379598;0.322072;0.307008;0.322072;0.379598;0.322231;0.139128;0.029996;0.062752;0.118994;0.063681;0.313592;-0.67832;-0.066686;0.112477;0.527766;0.075022;-0.498917;-0.649802;-0.569785;25.0
classe25_17.bmp;0.980532;0.576416;0.212104;0.28098;0.258596;0.27597;0.437077;0.626406;0.61077;0.565009;0.55069;0.565009;0.61077;0.626406;0.437077;0.27597;0.258596;0.28098;0.212104;0.576416;-1.029863;-0.253164;-0.109888;0.410012;-0.180513;-0.482008;-1.03966;-1.066385;25.0
classe25_18.bmp;1.281031;0.932594;0.46972;0.624523;0.596518;0.577015;0.705859;0.908217;0.81822;0.841717;0.811575;0.841717;0.81822;0.908217;0.705859;0.577015;0.596518;0.624523;0.46972;0.932594;-1.264054;-0.573043;-0.364246;0.128152;-0.37123;-0.536789;-1.357517;-1.449402;25.0
classe25_19.bmp;1.394368;0.672459;-0.46469;-0.72569;-0.435841;-0.031457;0.321907;0.544057;0.434695;0.32382;0.390516;0.32382;0.434695;0.544057;0.321907;-0.031457;-0.435841;-0.72569;-0.46469;0.672459;-1.45055;-1.211368;-1.085342;-1.079699;-0.783774;-0.767491;-1.339407;-1.726827;25.0
classe25_20.bmp;1.212451;0.487039;-0.490805;-0.382763;0.09086;0.502221;0.653094;0.742209;0.531237;0.405335;0.434321;0.405335;0.531237;0.742209;0.653094;0.502221;0.09086;-0.382763;-0.490805;0.487039;-1.104242;-0.667289;-0.372257;-0.586491;-0.517589;-0.580833;-1.154158;-1.292764;25.0
classe25_21.bmp;1.205524;0.498726;-0.495231;-0.357962;0.095855;0.485599;0.711526;0.818094;0.564397;0.434967;0.424345;0.434967;0.564397;0.818094;0.711526;0.485599;0.095855;-0.357962;-0.495231;0.498726;-1.086842;-0.463587;-0.436763;-0.56826;-0.473904;-0.548168;-1.14369;-1.253228;25.0
classe25_22.bmp;0.990535;0.288992;-0.452608;-0.102983;0.371045;0.616939;0.675764;0.717163;0.495278;0.323668;0.281337;0.323668;0.495278;0.717163;0.675764;0.616939;0.371045;-0.102983;-0.452608;0.288992;-0.796306;-0.008438;-0.078242;-0.048489;-0.164906;-0.383355;-0.912153;-0.840198;25.0
classe25_23.bmp;0.982383;0.330751;-0.461184;-0.189161;0.246134;0.584665;0.719636;0.744228;0.499118;0.276532;0.370928;0.276532;0.499118;0.744228;0.719636;0.584665;0.246134;-0.189161;-0.461184;0.330751;-0.773754;-0.038217;-0.184757;0.014608;-0.172765;-0.428301;-0.902976;-0.819487;25.0
classe25_24.bmp;0.895542;0.396314;-0.302299;-0.034131;0.333845;0.621157;0.756633;0.810339;0.548583;0.363298;0.335217;0.363298;0.548583;0.810339;0.756633;0.621157;0.333845;-0.034131;-0.302299;0.396314;-0.597799;0.198608;0.029423;-0.057249;-0.071634;-0.41751;-0.786034;-0.508064;25.0
classe25_25.bmp;0.829881;0.646314;0.117399;0.357609;0.65185;0.882396;0.95264;1.006782;0.761595;0.561462;0.485619;0.561462;0.761595;1.006782;0.95264;0.882396;0.65185;0.357609;0.117399;0.646314;-0.481994;0.21792;-0.119534;-0.05262;-0.109958;-0.372273;-0.775185;-0.354537;25.0
classe25_26.bmp;0.798449;0.711887;0.154794;0.342716;0.575247;0.711165;0.802765;0.960039;0.790596;0.596642;0.531859;0.596642;0.790596;0.960039;0.802765;0.711165;0.575247;0.342716;0.154794;0.711887;-0.393751;0.164018;0.065553;-0.008172;-0.103882;-0.392743;-0.739387;-0.279432;25.0
classe25_27.bmp;1.009854;0.919133;0.502835;0.609141;0.691519;0.793353;0.907482;1.085673;0.891711;0.838913;0.773973;0.838913;0.891711;1.085673;0.907482;0.793353;0.691519;0.609141;0.502835;0.919133;-0.949788;-0.436079;-0.667571;-0.737818;-0.704542;-0.584473;-1.114688;-0.981151;25.0
classe25_28.bmp;1.669829;1.348902;0.813023;0.852009;0.625347;0.514042;0.594817;0.794558;0.769524;0.803506;0.904003;0.803506;0.769524;0.794558;0.594817;0.514042;0.625347;0.852009;0.813023;1.348902;-1.759617;-1.329637;-1.132748;-0.961242;-0.786921;-0.727582;-1.750999;-2.167652;25.0
classe25_29.bmp;1.644215;1.316463;0.839792;1.007467;0.828278;0.744293;0.853577;1.072873;0.932789;0.938791;0.990919;0.938791;0.932789;1.072873;0.853577;0.744293;0.828278;1.007467;0.839792;1.316463;-1.751357;-1.306108;-1.085429;-0.844344;-0.774837;-0.671457;-1.744674;-2.131448;25.0
classe25_30.bmp;1.68184;1.286216;0.659114;0.743732;0.543545;0.329911;0.452273;0.648772;0.634715;0.657036;0.769925;0.657036;0.634715;0.648772;0.452273;0.329911;0.543545;0.743732;0.659114;1.286216;-1.773629;-1.435268;-1.099376;-0.975915;-0.883488;-0.776901;-1.74548;-2.243704;25.0
classe25_31.bmp;1.202181;0.923543;0.497092;0.689648;0.775747;0.766364;0.881277;1.050593;0.912113;0.793795;0.742063;0.793795;0.912113;1.050593;0.881277;0.766364;0.775747;0.689648;0.497092;0.923543;-1.028224;-0.285498;-0.068001;0.115343;-0.119832;-0.385294;-1.279544;-1.247715;25.0
classe25_32.bmp;1.128629;1.016863;0.713548;1.00854;1.181456;1.191037;1.21794;1.260218;1.032045;0.911873;0.850628;0.911873;1.032045;1.260218;1.21794;1.191037;1.181456;1.00854;0.713548;1.016863;-0.803403;-0.094993;0.126165;0.495664;0.013871;-0.345969;-1.209175;-0.948455;25.0
classe25_33.bmp;1.02064;0.885365;0.506909;0.987812;1.202105;1.202472;1.140033;1.154169;0.797359;0.750959;0.753798;0.750959;0.797359;1.154169;1.140033;1.202472;1.202105;0.987812;0.506909;0.885365;-0.681177;0.061115;0.020061;0.368198;-0.097493;-0.376923;-1.083017;-0.789157;25.0
classe25_34.bmp;0.844535;0.563341;0.343703;0.764921;0.83887;0.752361;0.709265;0.846838;0.686394;0.593137;0.58224;0.593137;0.686394;0.846838;0.709265;0.752361;0.83887;0.764921;0.343703;0.563341;-0.669307;0.043322;0.038276;0.421156;0.037152;-0.425792;-0.871;-0.601317;25.0
classe25_35.bmp;0.895229;0.471326;0.213065;0.650824;0.727092;0.656851;0.593627;0.693617;0.591498;0.456896;0.494707;0.456896;0.591498;0.693617;0.593627;0.656851;0.727092;0.650824;0.213065;0.471326;-0.965126;-0.324878;-0.060188;0.220609;-0.031175;-0.54653;-0.95505;-0.884801;25.0
classe25_36.bmp;0.771805;0.437254;0.311523;0.835188;0.903407;0.807413;0.734941;0.807471;0.629786;0.512643;0.522742;0.512643;0.629786;0.807471;0.734941;0.807413;0.903407;0.835188;0.311523;0.437254;-0.697253;-0.15901;0.17957;0.536937;0.093135;-0.533777;-0.814364;-0.580504;25.0
classe25_37.bmp;1.721711;1.8687;1.387015;1.35095;1.269065;1.118874;1.208858;1.551316;1.468813;1.591051;1.585624;1.591051;1.468813;1.551316;1.208858;1.118874;1.269065;1.35095;1.387015;1.8687;-1.579744;-1.785001;-1.920475;-1.666576;-1.224914;-0.757679;-1.885035;-2.05653;25.0
classe25_38.bmp;1.846901;1.992654;1.832871;1.864802;1.74742;1.521549;1.44818;1.621313;1.430694;1.552282;1.601113;1.552282;1.430694;1.621313;1.44818;1.521549;1.74742;1.864802;1.832871;1.992654;-1.795935;-1.993154;-2.052057;-1.842329;-1.403746;-0.859376;-2.046449;-2.342215;25.0
classe25_39.bmp;1.832227;1.966609;1.865849;1.991064;2.001273;1.817617;1.732003;1.940614;1.641326;1.698622;1.657089;1.698622;1.641326;1.940614;1.732003;1.817617;2.001273;1.991064;1.865849;1.966609;-1.785421;-2.019102;-1.971017;-1.747458;-1.375041;-0.818208;-2.049085;-2.31725;25.0
classe25_40.bmp;1.778935;1.819202;1.748271;1.997207;2.045319;1.91595;1.894952;2.0565;1.663712;1.647827;1.570573;1.647827;1.663712;2.0565;1.894952;1.91595;2.045319;1.997207;1.748271;1.819202;-1.746293;-2.050264;-1.858709;-1.702568;-1.297976;-0.744096;-1.996137;-2.25199;25.0
classe25_41.bmp;1.708846;1.672714;1.70376;2.11436;2.148358;2.037615;2.025594;2.113731;1.648519;1.61152;1.542066;1.61152;1.648519;2.113731;2.025594;2.037615;2.148358;2.11436;1.70376;1.672714;-1.724353;-1.953857;-1.646168;-1.635805;-1.277652;-0.744237;-1.935918;-2.155155;25.0
classe25_42.bmp;1.706096;1.683142;1.694134;2.021053;2.027328;1.889895;1.869283;2.005611;1.634827;1.608974;1.528031;1.608974;1.634827;2.005611;1.869283;1.889895;2.027328;2.021053;1.694134;1.683142;-1.689148;-2.009187;-1.801052;-1.717958;-1.319492;-0.754163;-1.927486;-2.149515;25.0
classe25_43.bmp;1.74397;1.792495;1.712705;1.881772;1.84936;1.750751;1.832728;2.002753;1.633978;1.645812;1.582746;1.645812;1.633978;2.002753;1.832728;1.750751;1.84936;1.881772;1.712705;1.792495;-1.685064;-1.971435;-1.875816;-1.720452;-1.355104;-0.734549;-1.957127;-2.185229;25.0
classe25_44.bmp;1.731685;1.755762;1.577448;1.626204;1.563856;1.417343;1.501167;1.72969;1.483488;1.521965;1.505033;1.521965;1.483488;1.72969;1.501167;1.417343;1.563856;1.626204;1.577448;1.755762;-1.717619;-1.979349;-1.803366;-1.677112;-1.296676;-0.740167;-1.921638;-2.174779;25.0
classe25_45.bmp;1.614548;1.631458;1.097626;0.862382;0.691273;0.598876;0.874973;1.260716;1.252195;1.355668;1.367313;1.355668;1.252195;1.260716;0.874973;0.598876;0.691273;0.862382;1.097626;1.631458;-1.559555;-1.930366;-1.860748;-1.677803;-1.159525;-0.783097;-1.746516;-1.953038;25.0
classe27_01.bmp;0.588262;-0.389642;-0.614596;-0.011502;0.239397;0.290765;0.209797;0.278028;0.326439;0.12947;0.015091;0.12947;0.326439;0.278028;0.209797;0.290765;0.239397;-0.011502;-0.614596;-0.389642;-0.537599;-1.112597;-1.356827;-1.204572;-0.887906;-0.822047;-0.421582;-0.264888;27.0
classe27_02.bmp;0.696652;-0.252849;-0.620622;-0.062658;0.214611;0.253185;0.279137;0.321911;0.307953;0.177488;0.148572;0.177488;0.307953;0.321911;0.279137;0.253185;0.214611;-0.062658;-0.620622;-0.252849;-0.662022;-1.245861;-1.407453;-1.140641;-0.875913;-0.842769;-0.546009;-0.418677;27.0
classe27_03.bmp;0.741751;-0.090507;-0.307362;0.347286;0.635926;0.59403;0.5503;0.520881;0.357715;0.275053;0.309288;0.275053;0.357715;0.520881;0.5503;0.59403;0.635926;0.347286;-0.307362;-0.090507;-0.538358;-1.234342;-1.401779;-1.153303;-0.848385;-0.856117;-0.613312;-0.372624;27.0
classe27_04.bmp;0.824397;-0.07588;-0.64814;-0.153374;0.251742;0.311755;0.358771;0.464496;0.313759;0.145633;0.196735;0.145633;0.313759;0.464496;0.358771;0.311755;0.251742;-0.153374;-0.64814;-0.07588;-0.776766;-1.488102;-1.572037;-1.336915;-0.986883;-0.909178;-0.699175;-0.625953;27.0
classe27_05.bmp;0.953931;0.138448;-0.619557;-0.087328;0.357106;0.510531;0.533466;0.590516;0.397038;0.239794;0.269828;0.239794;0.397038;0.590516;0.533466;0.510531;0.357106;-0.087328;-0.619557;0.138448;-0.955663;-1.707996;-1.679417;-1.602421;-1.151179;-0.976976;-0.846573;-0.77928;27.0
classe27_06.bmp;0.847304;-0.100729;-0.63788;-0.012323;0.517923;0.623652;0.591319;0.518;0.263773;0.154615;0.234917;0.154615;0.263773;0.518;0.591319;0.623652;0.517923;-0.012323;-0.63788;-0.100729;-0.721861;-1.523562;-1.404174;-1.26173;-1.021157;-0.88922;-0.642021;-0.384321;27.0
classe27_07.bmp;1.027015;0.232256;-0.379872;0.121089;0.680708;0.863637;0.888903;0.891492;0.591827;0.41553;0.368001;0.41553;0.591827;0.891492;0.888903;0.863637;0.680708;0.121089;-0.379872;0.232256;-0.750549;-1.528163;-1.466734;-1.339028;-1.051381;-0.882885;-0.849262;-0.533285;27.0
classe27_08.bmp;1.072764;0.29988;-0.392652;0.12124;0.750086;0.957418;0.916849;0.849032;0.5796;0.438933;0.437273;0.438933;0.5796;0.849032;0.916849;0.957418;0.750086;0.12124;-0.392652;0.29988;-0.814497;-1.611291;-1.469119;-1.420142;-1.054453;-0.908159;-0.91188;-0.628964;27.0
classe27_09.bmp;1.172637;0.505776;-0.259957;0.160181;0.805923;1.156036;1.202842;1.096824;0.693008;0.452625;0.464359;0.452625;0.693008;1.096824;1.202842;1.156036;0.805923;0.160181;-0.259957;0.505776;-0.959136;-1.59589;-1.491576;-1.409303;-1.109955;-0.907865;-1.019322;-0.69136;27.0
classe27_10.bmp;1.168976;0.490474;-0.337489;0.048555;0.751252;1.129982;1.130895;1.055173;0.69206;0.482855;0.430703;0.482855;0.69206;1.055173;1.130895;1.129982;0.751252;0.048555;-0.337489;0.490474;-1.01922;-1.670989;-1.535132;-1.517807;-1.125711;-0.916908;-1.004943;-0.683219;27.0
